Customer_Id,Product_Id,Transaction Type,Category,Amount (In Dollars),Purchase_Date,Payment Mode,Merchant Name,Location,Transaction Status,Tax Amount,Discount Applied,Transaction Approval Status,Customer Segment
4050,232,Hotel Booking,Mutual Funds,18195,03/20/2025,Bank Transfer,Amazon,"Jonathanside, Denmark",Approved,<function <lambda> at 0x7ebcdf762b90>,<function <lambda> at 0x7ebcdf762c30>,Approved,Corporate
4051,259,Subscription Payment,Electronics,23034,03/20/2025,PayPal,E-Trade,"Whitakermouth, Solomon Islands",Completed,<function <lambda> at 0x7ebcdf762d70>,<function <lambda> at 0x7ebcdf762cd0>,Approved,Small Business
4051,288,Loan Repayment,Electronics,36691,03/20/2025,Debit Card,Wells Fargo,"Whitakermouth, Solomon Islands",Completed,<function <lambda> at 0x7ebcdf762e10>,<function <lambda> at 0x7ebcdf762eb0>,Approved,Small Business
4052,250,Hotel Booking,Medical Bills,48155,03/20/2025,Debit Card,Wells Fargo,"New Michelle, Qatar",Approved,<function <lambda> at 0x7ebcdf762ff0>,<function <lambda> at 0x7ebcdf762f50>,Approved,Enterprise
4052,276,Subscription Payment,Luxury Resorts,3330,03/20/2025,Bank Transfer,Marriott Hotels,"New Michelle, Qatar",Pending,<function <lambda> at 0x7ebcdf763090>,<function <lambda> at 0x7ebcdf763130>,Pending,Enterprise
4053,214,Healthcare Payment,Luxury Resorts,42174,03/20/2025,Bank Transfer,Amazon,"West Julie, Oman",Approved,<function <lambda> at 0x7ebcdf763270>,<function <lambda> at 0x7ebcdf7631d0>,Pending,Enterprise
4053,251,Healthcare Payment,Mutual Funds,26245,03/20/2025,Crypto,E-Trade,"West Julie, Oman",Approved,<function <lambda> at 0x7ebcdf763310>,<function <lambda> at 0x7ebcdf7633b0>,Pending,Enterprise
4054,273,Healthcare Payment,Medical Bills,27463,03/20/2025,Bank Transfer,Wells Fargo,"Martinstad, Somalia",Approved,<function <lambda> at 0x7ebcdf7634f0>,<function <lambda> at 0x7ebcdf763450>,Pending,Small Business
4054,292,Hotel Booking,Mutual Funds,36848,03/20/2025,PayPal,Wells Fargo,"Martinstad, Somalia",Pending,<function <lambda> at 0x7ebcdf763590>,<function <lambda> at 0x7ebcdf763630>,Pending,Small Business
4055,241,Subscription Payment,Luxury Resorts,37798,03/20/2025,Debit Card,Wells Fargo,"Port Bridgettown, Tunisia",Completed,<function <lambda> at 0x7ebcdf763770>,<function <lambda> at 0x7ebcdf7636d0>,Pending,Enterprise
4055,205,Healthcare Payment,Luxury Resorts,32002,03/20/2025,Debit Card,E-Trade,"Port Bridgettown, Tunisia",Failed,<function <lambda> at 0x7ebcdf763810>,<function <lambda> at 0x7ebcdf7638b0>,Pending,Enterprise
4056,202,Hotel Booking,Mutual Funds,17267,03/20/2025,Crypto,Netflix,"Rebeccashire, Cayman Islands",Completed,<function <lambda> at 0x7ebcdf7639f0>,<function <lambda> at 0x7ebcdf763950>,Pending,Corporate
4056,248,Healthcare Payment,Streaming Services,40539,03/20/2025,Debit Card,Wells Fargo,"Rebeccashire, Cayman Islands",Pending,<function <lambda> at 0x7ebcdf763a90>,<function <lambda> at 0x7ebcdf763b30>,Pending,Corporate
4057,221,Loan Repayment,Supermarket,32720,03/20/2025,Debit Card,Marriott Hotels,"Sarahtown, Macao",Approved,<function <lambda> at 0x7ebcdf763c70>,<function <lambda> at 0x7ebcdf763bd0>,Pending,Enterprise
4057,232,Grocery Shopping,Mortgage Payment,30191,03/20/2025,Bank Transfer,Amazon,"Sarahtown, Macao",Approved,<function <lambda> at 0x7ebcdf763d10>,<function <lambda> at 0x7ebcdf763db0>,Pending,Enterprise
4058,206,Online Purchase,Mutual Funds,25850,03/20/2025,Debit Card,Amazon,"Lake Allisonport, Switzerland",Approved,<function <lambda> at 0x7ebcdf763ef0>,<function <lambda> at 0x7ebcdf763e50>,Approved,Individual
4058,238,Online Purchase,Electronics,44655,03/20/2025,Debit Card,Walmart,"Lake Allisonport, Switzerland",Approved,<function <lambda> at 0x7ebcdf763f90>,<function <lambda> at 0x7ebcdf764030>,Approved,Individual
4059,244,Loan Repayment,Streaming Services,16309,03/20/2025,Crypto,Wells Fargo,"New Misty, United Arab Emirates",Failed,<function <lambda> at 0x7ebcdf764170>,<function <lambda> at 0x7ebcdf7640d0>,Approved,Individual
4059,231,Healthcare Payment,Luxury Resorts,48865,03/20/2025,Debit Card,Walmart,"New Misty, United Arab Emirates",Approved,<function <lambda> at 0x7ebcdf764210>,<function <lambda> at 0x7ebcdf7642b0>,Approved,Individual
4060,262,Hotel Booking,Electronics,15668,03/20/2025,Bank Transfer,Amazon,"Port Shawn, United States Minor Outlying Islands",Failed,<function <lambda> at 0x7ebcdf7643f0>,<function <lambda> at 0x7ebcdf764350>,Approved,Corporate
4060,203,Stock Investment,Streaming Services,37991,03/20/2025,Debit Card,Netflix,"Port Shawn, United States Minor Outlying Islands",Failed,<function <lambda> at 0x7ebcdf764490>,<function <lambda> at 0x7ebcdf764530>,Pending,Corporate
4061,284,Grocery Shopping,Mortgage Payment,22281,03/20/2025,Crypto,Mayo Clinic,"Arnoldfurt, Saint Martin",Pending,<function <lambda> at 0x7ebcdf764670>,<function <lambda> at 0x7ebcdf7645d0>,Pending,Small Business
4061,260,Subscription Payment,Electronics,16542,03/20/2025,PayPal,Amazon,"Arnoldfurt, Saint Martin",Approved,<function <lambda> at 0x7ebcdf764710>,<function <lambda> at 0x7ebcdf7647b0>,Pending,Small Business
4062,263,Online Purchase,Mutual Funds,24653,03/20/2025,Credit Card,E-Trade,"Mcclureville, Antigua and Barbuda",Failed,<function <lambda> at 0x7ebcdf7648f0>,<function <lambda> at 0x7ebcdf764850>,Pending,Individual
4062,283,Grocery Shopping,Streaming Services,26721,03/20/2025,Credit Card,Mayo Clinic,"Mcclureville, Antigua and Barbuda",Failed,<function <lambda> at 0x7ebcdf764990>,<function <lambda> at 0x7ebcdf764a30>,Approved,Individual
4063,224,Stock Investment,Electronics,15019,03/20/2025,PayPal,Mayo Clinic,"South Shannonfurt, Vietnam",Completed,<function <lambda> at 0x7ebcdf764b70>,<function <lambda> at 0x7ebcdf764ad0>,Pending,Small Business
4063,223,Healthcare Payment,Streaming Services,33444,03/20/2025,Credit Card,Netflix,"South Shannonfurt, Vietnam",Failed,<function <lambda> at 0x7ebcdf764c10>,<function <lambda> at 0x7ebcdf764cb0>,Approved,Small Business
4064,273,Subscription Payment,Streaming Services,37791,03/20/2025,Crypto,Wells Fargo,"Robertville, Azerbaijan",Failed,<function <lambda> at 0x7ebcdf764df0>,<function <lambda> at 0x7ebcdf764d50>,Approved,Enterprise
4064,202,Subscription Payment,Medical Bills,35449,03/20/2025,PayPal,Wells Fargo,"Robertville, Azerbaijan",Pending,<function <lambda> at 0x7ebcdf764e90>,<function <lambda> at 0x7ebcdf764f30>,Approved,Enterprise
4065,293,Healthcare Payment,Mutual Funds,7134,03/20/2025,Bank Transfer,Walmart,"Joshuaburgh, Greenland",Approved,<function <lambda> at 0x7ebcdf765070>,<function <lambda> at 0x7ebcdf764fd0>,Approved,Individual
4065,279,Grocery Shopping,Electronics,29852,03/20/2025,Bank Transfer,E-Trade,"Joshuaburgh, Greenland",Completed,<function <lambda> at 0x7ebcdf765110>,<function <lambda> at 0x7ebcdf7651b0>,Approved,Individual
4066,227,Subscription Payment,Mortgage Payment,47609,03/20/2025,Bank Transfer,Mayo Clinic,"Schmidtmouth, Ghana",Completed,<function <lambda> at 0x7ebcdf7652f0>,<function <lambda> at 0x7ebcdf765250>,Approved,Corporate
4066,263,Online Purchase,Electronics,9944,03/20/2025,Bank Transfer,E-Trade,"Schmidtmouth, Ghana",Pending,<function <lambda> at 0x7ebcdf765390>,<function <lambda> at 0x7ebcdf765430>,Approved,Corporate
4067,282,Loan Repayment,Streaming Services,8106,03/20/2025,Credit Card,Walmart,"New Jonathonfort, Belize",Pending,<function <lambda> at 0x7ebcdf765570>,<function <lambda> at 0x7ebcdf7654d0>,Approved,Small Business
4067,216,Healthcare Payment,Mutual Funds,4248,03/20/2025,Bank Transfer,Wells Fargo,"New Jonathonfort, Belize",Completed,<function <lambda> at 0x7ebcdf765610>,<function <lambda> at 0x7ebcdf7656b0>,Pending,Small Business
4068,296,Subscription Payment,Streaming Services,11946,03/20/2025,Credit Card,E-Trade,"Lake Karen, San Marino",Approved,<function <lambda> at 0x7ebcdf7657f0>,<function <lambda> at 0x7ebcdf765750>,Approved,Individual
4068,261,Stock Investment,Supermarket,18234,03/20/2025,Debit Card,Mayo Clinic,"Lake Karen, San Marino",Approved,<function <lambda> at 0x7ebcdf765890>,<function <lambda> at 0x7ebcdf765930>,Pending,Individual
4069,221,Loan Repayment,Mutual Funds,22271,03/20/2025,Bank Transfer,Mayo Clinic,"Lisafurt, Central African Republic",Failed,<function <lambda> at 0x7ebcdf765a70>,<function <lambda> at 0x7ebcdf7659d0>,Pending,Small Business
4069,278,Stock Investment,Supermarket,27048,03/20/2025,Bank Transfer,Netflix,"Lisafurt, Central African Republic",Completed,<function <lambda> at 0x7ebcdf765b10>,<function <lambda> at 0x7ebcdf765bb0>,Approved,Small Business
4070,214,Loan Repayment,Luxury Resorts,18565,03/20/2025,Crypto,Amazon,"Michaelton, Australia",Completed,<function <lambda> at 0x7ebcdf765cf0>,<function <lambda> at 0x7ebcdf765c50>,Approved,Enterprise
4070,215,Grocery Shopping,Mortgage Payment,9035,03/20/2025,Debit Card,Wells Fargo,"Michaelton, Australia",Completed,<function <lambda> at 0x7ebcdf765d90>,<function <lambda> at 0x7ebcdf765e30>,Pending,Enterprise
4071,226,Subscription Payment,Mortgage Payment,30040,03/20/2025,Bank Transfer,Netflix,"Rachelview, Antarctica (the territory South of 60 deg S)",Approved,<function <lambda> at 0x7ebcdf765f70>,<function <lambda> at 0x7ebcdf765ed0>,Pending,Small Business
4071,271,Stock Investment,Mutual Funds,25221,03/20/2025,Crypto,Wells Fargo,"Rachelview, Antarctica (the territory South of 60 deg S)",Failed,<function <lambda> at 0x7ebcdf76d010>,<function <lambda> at 0x7ebcdf76d0b0>,Pending,Small Business
4072,222,Hotel Booking,Mutual Funds,10300,03/20/2025,Debit Card,Marriott Hotels,"Waltonland, Andorra",Completed,<function <lambda> at 0x7ebcdf76d1f0>,<function <lambda> at 0x7ebcdf76d150>,Pending,Individual
4072,281,Subscription Payment,Medical Bills,30841,03/20/2025,Debit Card,Amazon,"Waltonland, Andorra",Approved,<function <lambda> at 0x7ebcdf76d290>,<function <lambda> at 0x7ebcdf76d330>,Approved,Individual
4073,239,Grocery Shopping,Streaming Services,28255,03/20/2025,Bank Transfer,Netflix,"Port Jacobfort, Micronesia",Failed,<function <lambda> at 0x7ebcdf76d470>,<function <lambda> at 0x7ebcdf76d3d0>,Pending,Small Business
4073,245,Hotel Booking,Medical Bills,2495,03/20/2025,Bank Transfer,Wells Fargo,"Port Jacobfort, Micronesia",Pending,<function <lambda> at 0x7ebcdf76d510>,<function <lambda> at 0x7ebcdf76d5b0>,Pending,Small Business
4074,269,Online Purchase,Mutual Funds,40856,03/20/2025,Credit Card,Walmart,"Port Sarahmouth, French Southern Territories",Pending,<function <lambda> at 0x7ebcdf76d6f0>,<function <lambda> at 0x7ebcdf76d650>,Pending,Individual
4074,276,Healthcare Payment,Mortgage Payment,29433,03/20/2025,Crypto,Mayo Clinic,"Port Sarahmouth, French Southern Territories",Failed,<function <lambda> at 0x7ebcdf76d790>,<function <lambda> at 0x7ebcdf76d830>,Approved,Individual
4075,226,Grocery Shopping,Supermarket,29800,03/20/2025,Bank Transfer,Mayo Clinic,"East Davidton, Montenegro",Completed,<function <lambda> at 0x7ebcdf76d970>,<function <lambda> at 0x7ebcdf76d8d0>,Pending,Enterprise
4075,247,Healthcare Payment,Streaming Services,44913,03/20/2025,PayPal,E-Trade,"East Davidton, Montenegro",Failed,<function <lambda> at 0x7ebcdf76da10>,<function <lambda> at 0x7ebcdf76dab0>,Approved,Enterprise
4076,231,Healthcare Payment,Mortgage Payment,42263,03/20/2025,Crypto,Walmart,"Lake Lisa, Nigeria",Pending,<function <lambda> at 0x7ebcdf76dbf0>,<function <lambda> at 0x7ebcdf76db50>,Pending,Small Business
4076,209,Stock Investment,Supermarket,3946,03/20/2025,Crypto,Walmart,"Lake Lisa, Nigeria",Approved,<function <lambda> at 0x7ebcdf76dc90>,<function <lambda> at 0x7ebcdf76dd30>,Pending,Small Business
4077,294,Stock Investment,Electronics,29195,03/20/2025,Bank Transfer,Mayo Clinic,"Cherylton, French Guiana",Pending,<function <lambda> at 0x7ebcdf76de70>,<function <lambda> at 0x7ebcdf76ddd0>,Pending,Corporate
4077,292,Grocery Shopping,Mutual Funds,4888,03/20/2025,PayPal,Walmart,"Cherylton, French Guiana",Approved,<function <lambda> at 0x7ebcdf76df10>,<function <lambda> at 0x7ebcdf76dfb0>,Approved,Corporate
4078,206,Online Purchase,Mortgage Payment,44601,03/20/2025,Credit Card,Walmart,"North Justin, Burkina Faso",Completed,<function <lambda> at 0x7ebcdf76e0f0>,<function <lambda> at 0x7ebcdf76e050>,Approved,Individual
4078,206,Online Purchase,Mutual Funds,1080,03/20/2025,Debit Card,Amazon,"North Justin, Burkina Faso",Approved,<function <lambda> at 0x7ebcdf76e190>,<function <lambda> at 0x7ebcdf76e230>,Pending,Individual
4079,298,Hotel Booking,Mortgage Payment,39506,03/20/2025,Crypto,Wells Fargo,"South Daniel, Mongolia",Pending,<function <lambda> at 0x7ebcdf76e370>,<function <lambda> at 0x7ebcdf76e2d0>,Pending,Corporate
4079,278,Loan Repayment,Medical Bills,43744,03/20/2025,Crypto,E-Trade,"South Daniel, Mongolia",Failed,<function <lambda> at 0x7ebcdf76e410>,<function <lambda> at 0x7ebcdf76e4b0>,Pending,Corporate
4080,262,Hotel Booking,Streaming Services,18349,03/20/2025,Bank Transfer,Amazon,"West Keithstad, Tuvalu",Completed,<function <lambda> at 0x7ebcdf76e5f0>,<function <lambda> at 0x7ebcdf76e550>,Approved,Individual
4080,220,Grocery Shopping,Medical Bills,16640,03/20/2025,PayPal,Netflix,"West Keithstad, Tuvalu",Completed,<function <lambda> at 0x7ebcdf76e690>,<function <lambda> at 0x7ebcdf76e730>,Pending,Individual
4081,282,Online Purchase,Mutual Funds,18833,03/20/2025,PayPal,Walmart,"Schmidtmouth, United States Virgin Islands",Approved,<function <lambda> at 0x7ebcdf76e870>,<function <lambda> at 0x7ebcdf76e7d0>,Approved,Enterprise
4081,272,Healthcare Payment,Medical Bills,5947,03/20/2025,Crypto,Wells Fargo,"Schmidtmouth, United States Virgin Islands",Failed,<function <lambda> at 0x7ebcdf76e910>,<function <lambda> at 0x7ebcdf76e9b0>,Pending,Enterprise
4082,211,Loan Repayment,Mutual Funds,24574,03/20/2025,Credit Card,Wells Fargo,"Port Jonathan, Bolivia",Completed,<function <lambda> at 0x7ebcdf76eaf0>,<function <lambda> at 0x7ebcdf76ea50>,Approved,Corporate
4082,239,Grocery Shopping,Mortgage Payment,46460,03/20/2025,Credit Card,Walmart,"Port Jonathan, Bolivia",Failed,<function <lambda> at 0x7ebcdf76eb90>,<function <lambda> at 0x7ebcdf76ec30>,Pending,Corporate
4083,283,Healthcare Payment,Supermarket,7875,03/20/2025,PayPal,Walmart,"Lake Andrehaven, Norway",Completed,<function <lambda> at 0x7ebcdf76ed70>,<function <lambda> at 0x7ebcdf76ecd0>,Approved,Enterprise
4083,206,Stock Investment,Electronics,14109,03/20/2025,Bank Transfer,Walmart,"Lake Andrehaven, Norway",Pending,<function <lambda> at 0x7ebcdf76ee10>,<function <lambda> at 0x7ebcdf76eeb0>,Pending,Enterprise
4084,284,Healthcare Payment,Electronics,31768,03/20/2025,Credit Card,Netflix,"Cherylbury, Austria",Completed,<function <lambda> at 0x7ebcdf76eff0>,<function <lambda> at 0x7ebcdf76ef50>,Approved,Small Business
4084,207,Healthcare Payment,Luxury Resorts,39201,03/20/2025,PayPal,Netflix,"Cherylbury, Austria",Approved,<function <lambda> at 0x7ebcdf76f090>,<function <lambda> at 0x7ebcdf76f130>,Approved,Small Business
4085,220,Hotel Booking,Mutual Funds,1084,03/20/2025,Bank Transfer,Wells Fargo,"New Cindytown, Luxembourg",Failed,<function <lambda> at 0x7ebcdf76f270>,<function <lambda> at 0x7ebcdf76f1d0>,Pending,Enterprise
4085,263,Subscription Payment,Medical Bills,28775,03/20/2025,Bank Transfer,Marriott Hotels,"New Cindytown, Luxembourg",Approved,<function <lambda> at 0x7ebcdf76f310>,<function <lambda> at 0x7ebcdf76f3b0>,Pending,Enterprise
4086,277,Online Purchase,Mutual Funds,8794,03/20/2025,PayPal,Wells Fargo,"Jennifermouth, Serbia",Failed,<function <lambda> at 0x7ebcdf76f4f0>,<function <lambda> at 0x7ebcdf76f450>,Approved,Enterprise
4086,274,Grocery Shopping,Mortgage Payment,22179,03/20/2025,Debit Card,Netflix,"Jennifermouth, Serbia",Approved,<function <lambda> at 0x7ebcdf76f590>,<function <lambda> at 0x7ebcdf76f630>,Pending,Enterprise
4087,241,Hotel Booking,Mutual Funds,15592,03/20/2025,Bank Transfer,Netflix,"Lake Marcusbury, Sao Tome and Principe",Pending,<function <lambda> at 0x7ebcdf76f770>,<function <lambda> at 0x7ebcdf76f6d0>,Approved,Enterprise
4087,298,Stock Investment,Supermarket,32447,03/20/2025,Credit Card,Amazon,"Lake Marcusbury, Sao Tome and Principe",Completed,<function <lambda> at 0x7ebcdf76f810>,<function <lambda> at 0x7ebcdf76f8b0>,Pending,Enterprise
4088,246,Loan Repayment,Streaming Services,5626,03/20/2025,Credit Card,Walmart,"Johntown, Brazil",Approved,<function <lambda> at 0x7ebcdf76f9f0>,<function <lambda> at 0x7ebcdf76f950>,Pending,Corporate
4088,228,Stock Investment,Mortgage Payment,2316,03/20/2025,PayPal,E-Trade,"Johntown, Brazil",Pending,<function <lambda> at 0x7ebcdf76fa90>,<function <lambda> at 0x7ebcdf76fb30>,Approved,Corporate
4089,271,Healthcare Payment,Streaming Services,46256,03/20/2025,Credit Card,Amazon,"Loriland, Lebanon",Pending,<function <lambda> at 0x7ebcdf76fc70>,<function <lambda> at 0x7ebcdf76fbd0>,Approved,Small Business
4089,281,Stock Investment,Supermarket,20588,03/20/2025,PayPal,E-Trade,"Loriland, Lebanon",Approved,<function <lambda> at 0x7ebcdf76fd10>,<function <lambda> at 0x7ebcdf76fdb0>,Approved,Small Business
4090,232,Hotel Booking,Electronics,36187,03/20/2025,Crypto,Mayo Clinic,"Ashleyville, Micronesia",Approved,<function <lambda> at 0x7ebcdf76fef0>,<function <lambda> at 0x7ebcdf76fe50>,Pending,Small Business
4090,216,Subscription Payment,Luxury Resorts,34066,03/20/2025,Crypto,Mayo Clinic,"Ashleyville, Micronesia",Approved,<function <lambda> at 0x7ebcdf76ff90>,<function <lambda> at 0x7ebcdf770030>,Approved,Small Business
4091,269,Subscription Payment,Streaming Services,14393,03/20/2025,Bank Transfer,Netflix,"West Christine, Congo",Approved,<function <lambda> at 0x7ebcdf770170>,<function <lambda> at 0x7ebcdf7700d0>,Approved,Individual
4091,247,Subscription Payment,Mortgage Payment,49612,03/20/2025,Crypto,Wells Fargo,"West Christine, Congo",Approved,<function <lambda> at 0x7ebcdf770210>,<function <lambda> at 0x7ebcdf7702b0>,Pending,Individual
4092,259,Loan Repayment,Medical Bills,31045,03/20/2025,Debit Card,Amazon,"Lake Michellebury, Holy See (Vatican City State)",Pending,<function <lambda> at 0x7ebcdf7703f0>,<function <lambda> at 0x7ebcdf770350>,Pending,Corporate
4092,211,Online Purchase,Mortgage Payment,28639,03/20/2025,Credit Card,Amazon,"Lake Michellebury, Holy See (Vatican City State)",Failed,<function <lambda> at 0x7ebcdf770490>,<function <lambda> at 0x7ebcdf770530>,Pending,Corporate
4093,255,Loan Repayment,Supermarket,4832,03/20/2025,Bank Transfer,Mayo Clinic,"West Kristen, Palestinian Territory",Completed,<function <lambda> at 0x7ebcdf770670>,<function <lambda> at 0x7ebcdf7705d0>,Approved,Small Business
4093,279,Stock Investment,Medical Bills,42752,03/20/2025,Crypto,Wells Fargo,"West Kristen, Palestinian Territory",Completed,<function <lambda> at 0x7ebcdf770710>,<function <lambda> at 0x7ebcdf7707b0>,Approved,Small Business
4094,203,Loan Repayment,Mortgage Payment,44368,03/20/2025,Credit Card,E-Trade,"Port Brianmouth, Lebanon",Completed,<function <lambda> at 0x7ebcdf7708f0>,<function <lambda> at 0x7ebcdf770850>,Pending,Enterprise
4094,219,Subscription Payment,Mortgage Payment,47654,03/20/2025,Crypto,Walmart,"Port Brianmouth, Lebanon",Approved,<function <lambda> at 0x7ebcdf770990>,<function <lambda> at 0x7ebcdf770a30>,Pending,Enterprise
4095,281,Hotel Booking,Luxury Resorts,17262,03/20/2025,Bank Transfer,Wells Fargo,"Catherineville, Pitcairn Islands",Approved,<function <lambda> at 0x7ebcdf770b70>,<function <lambda> at 0x7ebcdf770ad0>,Pending,Enterprise
4095,262,Grocery Shopping,Mortgage Payment,46335,03/20/2025,Bank Transfer,Marriott Hotels,"Catherineville, Pitcairn Islands",Pending,<function <lambda> at 0x7ebcdf770c10>,<function <lambda> at 0x7ebcdf770cb0>,Approved,Enterprise
